date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:04:36	428/428	---M--	200	added ('OK')	image/png	etag:%22620cf2ed-1087%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:36	223/223	---M--	200	added ('OK')	image/png	etag:%22620cf2ed-e82%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/shape-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/shape-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:36	498/498	---M--	200	added ('OK')	image/png	etag:%22620cf2ee-fa4%22	https://templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/shape-4.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/main-banner/banner-one/shape-4.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:36	7183/7183	---M--	200	added ('OK')	image/png	etag:%22620cf2d9-3df5%22	https://templates.envytheme.com/plod/default/assets/images/partner/partner-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/partner/partner-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:37	5732/5732	---M--	200	added ('OK')	image/png	etag:%22620cf2d9-2ea5%22	https://templates.envytheme.com/plod/default/assets/images/partner/partner-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/partner/partner-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:37	5553/5553	---M--	200	added ('OK')	image/png	etag:%22620cf2d9-2c71%22	https://templates.envytheme.com/plod/default/assets/images/partner/partner-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/partner/partner-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:37	7972/7972	---M--	200	added ('OK')	image/png	etag:%22620cf2d9-4173%22	https://templates.envytheme.com/plod/default/assets/images/partner/partner-4.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/partner/partner-4.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:37	8107/8107	---M--	200	added ('OK')	image/png	etag:%22620cf2d9-3a3f%22	https://templates.envytheme.com/plod/default/assets/images/partner/partner-5.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/partner/partner-5.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:37	2976/2976	---M--	200	added ('OK')	image/png	etag:%22620cf2d9-1e31%22	https://templates.envytheme.com/plod/default/assets/images/partner/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/partner/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:38	4590/4590	---M--	200	added ('OK')	image/png	etag:%22620cf2da-2736%22	https://templates.envytheme.com/plod/default/assets/images/partner/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/partner/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:38	38663/38663	---M--	200	added ('OK')	image/png	etag:%22620cf2d0-ccb3%22	https://templates.envytheme.com/plod/default/assets/images/features/features-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/features/features-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:38	41669/41669	---M--	200	added ('OK')	image/png	etag:%22620cf2d0-d28c%22	https://templates.envytheme.com/plod/default/assets/images/features/features-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/features/features-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:38	43391/43391	---M--	200	added ('OK')	image/png	etag:%22620cf2d0-cdcd%22	https://templates.envytheme.com/plod/default/assets/images/features/features-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/features/features-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:39	559/559	---M--	200	added ('OK')	image/png	etag:%22620cf2d1-3a6%22	https://templates.envytheme.com/plod/default/assets/images/features/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/features/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:39	549/549	---M--	200	added ('OK')	image/png	etag:%22620cf2d1-3dd%22	https://templates.envytheme.com/plod/default/assets/images/features/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/features/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:39	223/223	---M--	200	added ('OK')	image/png	etag:%22620cf2d1-e82%22	https://templates.envytheme.com/plod/default/assets/images/features/shape-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/features/shape-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:39	498/498	---M--	200	added ('OK')	image/png	etag:%22620cf2d1-fa4%22	https://templates.envytheme.com/plod/default/assets/images/features/shape-4.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/features/shape-4.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:39	840/840	---M--	200	added ('OK')	image/png	etag:%22620cf2cd-103e%22	https://templates.envytheme.com/plod/default/assets/images/experiences/tag-icon.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/experiences/tag-icon.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:40	3263/3263	---M--	200	added ('OK')	image/png	etag:%22620cf2cc-1c3f%22	https://templates.envytheme.com/plod/default/assets/images/experiences/img1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/experiences/img1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:40	4538/4538	---M--	200	added ('OK')	image/png	etag:%22620cf2cc-1fd2%22	https://templates.envytheme.com/plod/default/assets/images/experiences/img2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/experiences/img2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:40	3825/3825	---M--	200	added ('OK')	image/png	etag:%22620cf2cc-1f76%22	https://templates.envytheme.com/plod/default/assets/images/experiences/img3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/experiences/img3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:40	270232/270232	---M--	200	added ('OK')	image/png	etag:%22620cf2cc-4b347%22	https://templates.envytheme.com/plod/default/assets/images/experiences/experiences-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/experiences/experiences-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:41	2611/2611	---M--	200	added ('OK')	image/png	etag:%22620cf2cd-195f%22	https://templates.envytheme.com/plod/default/assets/images/experiences/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/experiences/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:41	223/223	---M--	200	added ('OK')	image/png	etag:%22620cf2cd-e82%22	https://templates.envytheme.com/plod/default/assets/images/experiences/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/experiences/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:41	498/498	---M--	200	added ('OK')	image/png	etag:%22620cf2cd-fa4%22	https://templates.envytheme.com/plod/default/assets/images/experiences/shape-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/experiences/shape-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:41	1127/1127	---M--	200	added ('OK')	image/png	etag:%22620cf2cd-120b%22	https://templates.envytheme.com/plod/default/assets/images/experiences/shape-4.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/experiences/shape-4.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:41	1461/1461	---M--	200	added ('OK')	image/png	etag:%22620cf2cd-137d%22	https://templates.envytheme.com/plod/default/assets/images/experiences/shape-5.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/experiences/shape-5.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:42	223/223	---M--	200	added ('OK')	image/png	etag:%22620cf2e1-e82%22	https://templates.envytheme.com/plod/default/assets/images/services/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/services/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:42	498/498	---M--	200	added ('OK')	image/png	etag:%22620cf2e1-fa4%22	https://templates.envytheme.com/plod/default/assets/images/services/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/services/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:42	1436/1436	---M--	200	added ('OK')	image/png	etag:%22620cf2e1-11c4%22	https://templates.envytheme.com/plod/default/assets/images/services/shape-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/services/shape-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:42	3881/3881	---M--	200	added ('OK')	image/png	etag:%22620cf2e1-3671%22	https://templates.envytheme.com/plod/default/assets/images/services/shape-4.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/services/shape-4.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:43	6831/6831	---M--	200	added ('OK')	image/png	etag:%22620cf2e4-30a1%22	https://templates.envytheme.com/plod/default/assets/images/support/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/support/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:43	1482/1482	---M--	200	added ('OK')	image/png	etag:%22620cf2e4-1269%22	https://templates.envytheme.com/plod/default/assets/images/support/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/support/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:43	223/223	---M--	200	added ('OK')	image/png	etag:%22620cf2e5-e82%22	https://templates.envytheme.com/plod/default/assets/images/support/shape-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/support/shape-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:43	498/498	---M--	200	added ('OK')	image/png	etag:%22620cf2e5-fa4%22	https://templates.envytheme.com/plod/default/assets/images/support/shape-4.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/support/shape-4.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:43	1171/1171	---M--	200	added ('OK')	image/png	etag:%22620cf2e5-1103%22	https://templates.envytheme.com/plod/default/assets/images/support/shape-5.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/support/shape-5.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:44	1590/1590	---M--	200	added ('OK')	image/png	etag:%22620cf2e5-1240%22	https://templates.envytheme.com/plod/default/assets/images/support/shape-6.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/support/shape-6.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:44	23145/23145	---M--	200	added ('OK')	image/jpeg	etag:%22620cf2c4-5a71%22	https://templates.envytheme.com/plod/default/assets/images/cases-study/cases-1.jpg	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/cases-study/cases-1.jpg	(from https://templates.envytheme.com/plod/default/index.html)
18:04:44	43990/43990	---M--	200	added ('OK')	image/jpeg	etag:%22620cf2c4-abde%22	https://templates.envytheme.com/plod/default/assets/images/cases-study/cases-2.jpg	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/cases-study/cases-2.jpg	(from https://templates.envytheme.com/plod/default/index.html)
18:04:44	37404/37404	---M--	200	added ('OK')	image/jpeg	etag:%22620cf2c4-9835%22	https://templates.envytheme.com/plod/default/assets/images/cases-study/cases-3.jpg	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/cases-study/cases-3.jpg	(from https://templates.envytheme.com/plod/default/index.html)
18:04:44	44310/44310	---M--	200	added ('OK')	image/jpeg	etag:%22620cf2c4-b676%22	https://templates.envytheme.com/plod/default/assets/images/cases-study/cases-4.jpg	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/cases-study/cases-4.jpg	(from https://templates.envytheme.com/plod/default/index.html)
18:04:45	984/984	---M--	200	added ('OK')	image/png	etag:%22620cf2c5-3d8%22	https://templates.envytheme.com/plod/default/assets/images/cases-study/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/cases-study/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:45	1355/1355	---M--	200	added ('OK')	image/png	etag:%22620cf2c5-551%22	https://templates.envytheme.com/plod/default/assets/images/cases-study/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/cases-study/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:45	704/704	---M--	200	added ('OK')	image/png	etag:%22620cf2c5-2c0%22	https://templates.envytheme.com/plod/default/assets/images/cases-study/shape-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/cases-study/shape-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:45	196/196	---M--	200	added ('OK')	image/png	etag:%22620cf2c5-c4%22	https://templates.envytheme.com/plod/default/assets/images/cases-study/shape-4.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/cases-study/shape-4.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:45	379/379	---M--	200	added ('OK')	image/png	etag:%22620cf2c5-17b%22	https://templates.envytheme.com/plod/default/assets/images/cases-study/shape-5.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/cases-study/shape-5.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:46	14377/14377	---M--	200	added ('OK')	image/png	etag:%22620cf2c6-47fc%22	https://templates.envytheme.com/plod/default/assets/images/clients/clients-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/clients/clients-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:46	389/389	---M--	200	added ('OK')	image/png	etag:%22620cf2c7-ef9%22	https://templates.envytheme.com/plod/default/assets/images/clients/shape-4.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/clients/shape-4.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:46	223/223	---M--	200	added ('OK')	image/png	etag:%22620cf2c7-e82%22	https://templates.envytheme.com/plod/default/assets/images/clients/shape-5.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/clients/shape-5.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:46	498/498	---M--	200	added ('OK')	image/png	etag:%22620cf2c7-fa4%22	https://templates.envytheme.com/plod/default/assets/images/clients/shape-6.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/clients/shape-6.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:47	13255/13255	---M--	200	added ('OK')	image/png	etag:%22620cf2c6-4496%22	https://templates.envytheme.com/plod/default/assets/images/clients/clients-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/clients/clients-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:47	9811/9811	---M--	200	added ('OK')	image/png	etag:%22620cf2c6-35eb%22	https://templates.envytheme.com/plod/default/assets/images/clients/clients-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/clients/clients-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:47	1243/1243	---M--	200	added ('OK')	image/png	etag:%22620cf2c7-116f%22	https://templates.envytheme.com/plod/default/assets/images/clients/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/clients/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:47	1249/1249	---M--	200	added ('OK')	image/png	etag:%22620cf2c7-13b0%22	https://templates.envytheme.com/plod/default/assets/images/clients/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/clients/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:48	4969/4969	---M--	200	added ('OK')	image/png	etag:%22620cf2c7-2e08%22	https://templates.envytheme.com/plod/default/assets/images/clients/shape-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/clients/shape-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:48	223/223	---M--	200	added ('OK')	image/png	etag:%22620cf2db-e82%22	https://templates.envytheme.com/plod/default/assets/images/plans/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/plans/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:48	498/498	---M--	200	added ('OK')	image/png	etag:%22620cf2db-fa4%22	https://templates.envytheme.com/plod/default/assets/images/plans/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/plans/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:48	2229/2229	---M--	200	added ('OK')	image/png	etag:%22620cf2db-1b58%22	https://templates.envytheme.com/plod/default/assets/images/plans/shape-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/plans/shape-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:48	108543/108543	---M--	200	added ('OK')	image/jpeg	etag:%22620cf2c1-1a807%22	https://templates.envytheme.com/plod/default/assets/images/blog/blog-1.jpg	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/blog/blog-1.jpg	(from https://templates.envytheme.com/plod/default/index.html)
18:04:49	29615/29615	---M--	200	added ('OK')	image/jpeg	etag:%22620cf2c1-73b7%22	https://templates.envytheme.com/plod/default/assets/images/blog/blog-2.jpg	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/blog/blog-2.jpg	(from https://templates.envytheme.com/plod/default/index.html)
18:04:49	32928/32928	---M--	200	added ('OK')	image/jpeg	etag:%22620cf2c1-80a8%22	https://templates.envytheme.com/plod/default/assets/images/blog/blog-3.jpg	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/blog/blog-3.jpg	(from https://templates.envytheme.com/plod/default/index.html)
18:04:49	2555/2555	---M--	200	added ('OK')	image/png	etag:%22620cf2c2-9fb%22	https://templates.envytheme.com/plod/default/assets/images/blog/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/blog/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:49	2564/2564	---M--	200	added ('OK')	image/png	etag:%22620cf2c2-a0a%22	https://templates.envytheme.com/plod/default/assets/images/blog/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/blog/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:50	607/607	---M--	200	added ('OK')	image/png	etag:%22620cf2d6-1070%22	https://templates.envytheme.com/plod/default/assets/images/overview/bar.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/overview/bar.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:50	692/692	---M--	200	added ('OK')	image/png	etag:%22620cf2d6-f8c%22	https://templates.envytheme.com/plod/default/assets/images/overview/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/overview/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:50	1098/1098	---M--	200	added ('OK')	image/png	etag:%22620cf2d6-1086%22	https://templates.envytheme.com/plod/default/assets/images/overview/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/overview/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:50	355/355	---M--	200	added ('OK')	image/png	etag:%22620cf2d6-fa4%22	https://templates.envytheme.com/plod/default/assets/images/overview/shape-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/overview/shape-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:50	1247/1247	---M--	200	added ('OK')	image/png	etag:%22620cf2d7-116a%22	https://templates.envytheme.com/plod/default/assets/images/overview/shape-4.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/overview/shape-4.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:51	1317/1317	---M--	200	added ('OK')	image/png	etag:%22620cf2d7-13ad%22	https://templates.envytheme.com/plod/default/assets/images/overview/shape-5.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/overview/shape-5.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:51	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226304b3db-4d7%22	https://templates.envytheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://templates.envytheme.com/plod/default/index.html)
18:04:51	692/692	---M--	200	added ('OK')	image/png	etag:%22620cf2d2-f8c%22	https://templates.envytheme.com/plod/default/assets/images/footer/shape-1.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/footer/shape-1.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:51	1098/1098	---M--	200	added ('OK')	image/png	etag:%22620cf2d2-1086%22	https://templates.envytheme.com/plod/default/assets/images/footer/shape-2.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/footer/shape-2.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:52	1133/1133	---M--	200	added ('OK')	image/png	etag:%22620cf2d2-10ab%22	https://templates.envytheme.com/plod/default/assets/images/footer/shape-3.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/footer/shape-3.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:52	1011/1011	---M--	200	added ('OK')	image/png	etag:%22620cf2d2-1083%22	https://templates.envytheme.com/plod/default/assets/images/footer/shape-4.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/footer/shape-4.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:52	3043/3043	---M--	200	added ('OK')	image/png	etag:%22620cf2d2-2307%22	https://templates.envytheme.com/plod/default/assets/images/footer/shape-5.png	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/images/footer/shape-5.png	(from https://templates.envytheme.com/plod/default/index.html)
18:04:52	89500/89500	---MCZ	200	added ('OK')	application/javascript	etag:W/%22620cf2bb-15d9c%22	https://templates.envytheme.com/plod/default/assets/js/jquery.min.js	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/js/jquery.min.js	(from https://templates.envytheme.com/plod/default/index.html)
18:04:52	78080/78080	---MCZ	200	added ('OK')	application/javascript	etag:W/%22620cf2b9-13100%22	https://templates.envytheme.com/plod/default/assets/js/bootstrap.bundle.min.js	C:/Users/Blessing/Documents/Projects/Personal/Code%20Academy%20Zimbabwe/TechCompany/templates.envytheme.com/plod/default/assets/js/bootstrap.bundle.min.js	(from https://templates.envytheme.com/plod/default/index.html)
